60642,200,1,40
60658,123,2,ABCD
60754,601,4,00010000
60770,420,6,FDB9000902D6
60819,420,6,FDB8000A02D5
60850,490,3,900000
60866,123,2,ABCD
60881,501,8,0FBE0EF5029F02A0
60914,420,6,FDB8000602D6
60945,490,3,900000
60962,420,6,FDB6000702D4
60993,501,8,0FBE0EF402A302A0
61026,420,6,FDB7000A02D4
61041,490,3,900000
61057,123,2,ABCD
61074,420,6,FDB7000802D6
61122,501,8,0FBD0EF402B602A3
61138,200,1,40
61153,490,3,900000
61170,420,6,FDB5000902D4
61218,420,6,FDB7000702D6
61234,501,8,0FBF0EF402A102A1
61249,490,3,900000
61265,123,2,ABCD
61313,420,6,FDB9000C02D5
61346,490,3,900000
61361,501,8,0FBC0EF402AA0293
61377,200,1,40
61425,420,6,FDB3000302D9
61442,490,3,900000
61457,123,2,ABCD
61473,420,6,FDB8000802D5
61521,420,6,FDB6000502D5
61537,490,3,900000
61569,420,6,FDB9000802D8
61600,501,8,0FC20EF402A602B6
61617,420,6,FDB9000A02D2
61633,200,1,40
61648,490,3,900000
61667,420,6,FDBB000702D3
61713,501,8,0FB80EF402A102BE
61745,490,3,900000
61760,420,6,FDB6000902D3
61808,420,6,FDB8000802D7
61841,501,8,0FBD0EF102A4029C
61856,123,2,ABCD
61873,420,6,FDB6000702D2
61890,200,1,40
61920,420,6,FDB7000602D3
61937,490,3,900000
61952,600,1,01
61968,420,6,FDB8000C02D7
62017,420,6,FDB8000602D4
62049,490,3,900000
62064,420,6,FDB6000802D6
62081,501,8,0FBE0EF402A8029E
62112,420,6,FDB7000902D4
62128,200,1,40
62145,490,3,900000
62160,420,6,FDB6000902D5
62193,501,8,0FBC0EF402A402A0
62208,420,6,FDB6000902D7
62241,490,3,900000
62256,123,2,ABCD
62272,420,6,FDB7000902D4
62305,501,8,0FBE0ED4029B02A6
62320,420,6,FDB6000A02D6
62336,490,3,900000
62368,420,6,FDB8000B02D7
62384,200,1,40
62416,420,6,FDB7000602D4
62432,501,8,0FBD0EF402A902A3
62448,490,3,900000
62464,420,6,FDB7000902D4
62512,420,6,FDB7000B02D4
62544,490,3,900000
62559,420,6,FDB6000A02D6
62607,420,6,FDB8000802D4
62623,200,1,40
62640,490,3,900000
62656,123,2,ABCD
62671,501,8,0FC20EF2029F02A0
62719,420,6,FDB8000602D7
62736,490,3,900000
62767,420,6,FDB7000A02D6
62783,501,8,0FBB0EFC029C029E
62816,420,6,FDB6000902D1
62848,490,3,900000
62863,420,6,FDB5000902D7
62879,200,1,40
62911,501,8,0FBD0EE0029F029F
62943,490,3,900000
62975,420,6,FDB5000802D6
63023,420,6,FDB7000802D7
63040,490,3,900000
63056,123,2,ABCD
63071,420,6,FDB7000602D6
63119,420,6,FDB7000902D5
63135,200,1,40
63151,501,8,0FC10EF602AC029E
63166,420,6,FDB9000902D5
63214,420,6,FDB6000902D6
63232,490,3,900000
63247,t1,2,32AB
63262,501,8,0FBC0EF402AE029D
63279,420,6,FDB7000902D4
63326,420,6,FDB9000B02D6
63343,490,3,900000
63374,420,6,FDB8000902D4
63391,501,8,0FBF0EF402A202A0
63423,420,6,FDB8000902D3
63439,490,3,900000
63455,600,1,01
63470,420,6,FDB6000902D6
63503,501,8,0FBC0EF40294029E
63518,420,6,FDB7000A02D6
63534,490,3,900000
63566,420,6,FDB5000802D6
63616,420,6,FDB7000802D7
63646,501,8,0FBF0EF402A202C2
63663,420,6,FDB7000A02D6
63711,420,6,FDB9000902D5
63742,490,3,900000
63774,420,6,FDB5000802D4
63822,420,6,FDB8000902D5
63838,490,3,900000
63869,501,8,0FC00EF7029C029F
63917,420,6,FDB4000902D4
63934,490,3,900000
63950,600,1,01
63965,420,6,FDB6000702D4
63982,501,8,0FBD0EF002A302A0
64013,420,6,FDB8000802D4
64029,490,3,900000
64046,123,2,ABCD
64062,420,6,FDB5000902D7
64110,501,8,0FA00EF402A0029D
64125,200,1,40
64142,490,3,900000
64173,420,6,FDB6000802D7
64221,420,6,FDB5000A02D4
64237,490,3,900000
64270,420,6,FDB5000702D8
64318,420,6,FDB8000802D5
64333,490,3,900000
64366,420,6,FDB7000902D5
64414,420,6,FDB7000802D9
64429,490,3,900000
64445,123,2,ABCD
64462,501,8,0FB80EF402A5029C
64509,420,6,FDB6000802D4
64541,490,3,900000
64574,B70,0,08
64622,420,6,FDB5000802D6
64637,490,3,900000
64669,420,6,FDB6000702D7
64701,501,8,0FB90EF602A1029C
64717,420,6,FDB8000802D6
64736,490,3,900000
64765,420,6,FDB7000802D6
64813,420,6,FDB7000902D6
64829,490,3,900000
64845,123,2,ABCD
64861,420,6,FDB6000902D7
64877,200,1,40
64909,420,6,FDB5000902D5
64925,490,3,900000
64940,501,8,0FC60EF4029C0299
64957,420,6,FDBA000C02D6
65021,420,6,FDB7000D02D6
65036,490,3,900000
65052,501,8,0FBE0EF402A102A1
65069,420,6,FDB7000702D6
65117,420,6,FDB8000902D5
65133,490,3,900000
65165,420,6,FDBA000902D3
65181,501,8,0FBD0EF402A2029C
65212,420,6,FDB6000902D3
65229,490,3,900000
65260,420,6,FDB6000802D6
65292,501,8,0FB80EF4029F029D
65308,420,6,FDB6000702D4
65325,490,3,900000
65357,420,6,FDB6000802D5
65372,200,1,40
65420,420,6,FDB7000802D6
65437,490,3,900000
65452,600,1,01
65468,420,6,FDB6000B02D4
65516,420,6,FDB7000C02D6
65532,490,3,900000
65565,420,6,FDB7000802D3
65612,420,6,FDB9000702D7
65628,490,3,900000
65660,501,8,0FB80EF202A20298
65708,420,6,FDB7000902D6
65724,490,3,900000
65755,420,6,FDB6000702D5
65772,501,8,0FBC0EF402A10298
65805,420,6,FDB7000602D4
65836,490,3,900000
65868,420,6,FDB6000802D6
65899,501,8,0FBD0EF4029B028B
65916,420,6,FDB5000502D4
65932,490,3,900000
65947,600,1,01
65963,420,6,FDB6000702D6
66013,501,8,0FB50EF402A30298
66040,420,6,FDB7000702D5
66073,420,6,FDB7000902D3
66137,200,1,40
66169,420,6,FDB8000A02D7
66217,420,6,FDB7000702D6
66233,490,3,900000
66249,501,8,0FB80EF402A1029E
66266,420,6,FDB7000802D5
66314,420,6,FDB7000902D5
66329,490,3,900000
66361,200,1,40
66377,501,8,0FC00EF202A80293
66438,420,6,FDB6000A02D3
66470,420,6,FDB7000902D5
66486,501,8,0FBD0EF4029802B6
66518,420,6,FDB7000302D7
66534,601,4,00010000
66566,420,6,FDB7000802D4
66613,501,8,0FB70EF402A4029E
66630,490,3,900000
66663,420,6,FDB9000902D2
66710,420,6,FDB6000802D6
66726,490,3,900000
66774,420,6,FDBA000A02D3
66835,420,6,FDB7000B02D4
66852,501,8,0FBD0EF402A702A2
66868,200,1,40
66916,420,6,FDB6000902D3
66932,490,3,900000
66947,600,1,01
66965,420,6,FDB7000C02D7
67012,420,6,FDB6000802D9
67028,490,3,900000
67059,420,6,FDB7000802D6
67091,501,8,0FBE0EF402A30286
67107,200,1,40
67124,02D,3,t4903
67172,420,6,FDB4000802D6
67204,501,8,0FBD0EF402A60288
67233,420,6,FDB7000702D5
67265,420,6,FDB8000B02D5
67313,420,6,FDB9000B02D4
67329,490,3,900000
67361,200,1,40
67408,420,6,FDB9000902D5
67425,490,3,900000
67442,501,8,0FBD0EF402C302A0
67456,420,6,FDB7000B02D3
67521,420,6,FDBA000802D6
67568,501,8,0FB60EF402A6029C
67630,200,1,40
67662,420,6,FDB5000902D5
67678,501,8,0FBB0EF402A20288
67710,420,6,FDB6000502D7
67727,490,3,900000
67758,420,6,FDB6000902D4
67805,501,8,0FC70EF402A302A3
67822,490,3,900000
67853,200,1,40
67870,420,6,FDB7000902D5
67929,420,6,FDB6000902D3
67945,600,1,01
67962,420,6,FDB9000A02D7
68009,420,6,FDB6000702D5
68026,490,3,900000
68041,501,8,0FC10EF402A702A0
68057,420,6,FDB8000602D7
68105,200,1,40
68122,490,3,900000
68153,501,8,0FC10EF4029C02A0
68229,420,6,FDB7000502D5
68260,420,6,FDB4000B02D4
68278,501,8,0FBC0EF402A50296
68308,420,6,FDB6000902D3
68324,490,3,900000
68356,200,1,40
68404,501,8,0FBC0EF0029D02B8
68420,490,3,900000
68437,600,1,01
68468,420,6,FDB6000902D5
68529,420,6,FDB7000702D4
68559,420,6,FDB8000802D6
68607,200,1,40
68623,123,2,ABCD
68638,501,8,0FBC0EF4029E0298
68655,420,6,FDB9000B02D5
68702,420,6,FDB7000702D3
68719,490,3,900000
68752,501,8,0FBC0EF202A7029C
68767,420,6,FDB7000902D5
68825,420,6,FDB9000902D0
68856,200,1,40
68873,501,8,0FD00EF202A10298
68904,420,6,FDB5000802D3
68920,490,3,900000
68937,600,1,01
68952,420,6,FDB6000A02D5
69000,501,8,0FD90EF4029D029A
69016,2D5,,t1
69064,420,6,FDB4000802D6
69125,200,1,40
69156,420,6,FDB8000B02D4
69204,420,6,FDB6000802D5
69220,123,2,ABCD
69235,501,8,0FBB0EF402AD02A2
69252,420,6,FDB6000702D4
69300,420,6,FDB8000702D2
69316,490,3,900000
69348,501,8,0FB60F13029E029C
69364,420,6,FDB5000902D4
69423,420,6,FDB6000602D5
69438,600,1,01
69455,420,6,FDB5000802D5
69471,501,8,0FB90EF002A202A2
69503,420,6,FDB7000902D4
69519,490,3,900000
69550,420,6,FDB7000802D4
69598,501,8,0FBF0EF402A1029B
69615,123,2,ABCD
69663,420,6,FDB6000A02D6
69721,420,6,FDB5000802D6
69753,420,6,FDB7000702D3
69801,420,6,FDB6000702D6
69818,123,2,ABCD
69833,501,8,0FBF0EF402A402A4
69849,200,1,40
69897,420,6,FDB4000802D5
69915,490,3,900000
69945,600,1,01
69961,420,6,FDB5000902D6
70020,420,6,FDB8000902D4
70053,420,6,FDB7000A02D4
70068,501,8,0FBC0EF402A102A1
70101,200,1,40
70116,490,3,900000
70150,420,6,FDB8000902D5
70180,501,8,0FB90EF4029F029B
70197,420,6,FDB9000A02D3
70213,123,2,ABCD
70261,420,6,FDB9000802D5
70319,420,6,FDB5000A02D6
70352,200,1,40
70400,420,6,FDB6000902D6
70416,490,3,900000
70431,501,8,0FC00EF602A302A3
70448,600,1,01
70495,420,6,FDB7000A02D4
70512,490,3,900000
70543,501,8,0FBE0EF402A3029A
70560,420,6,FDB7000A02D6
70591,200,1,40
70619,420,6,FDB7000502D6
70650,420,6,FDB6000902D5
70666,501,8,0FC30EF302A70290
70698,420,6,FDB8000902D4
70715,490,3,900000
70746,420,6,FDB8000B02D5
70778,501,8,0FB80EFB02C902A0
70794,420,6,FDB5000602D7
70810,123,2,ABCD
70842,200,1,40
70858,420,6,FDB6000902D5
70916,420,6,FDB8000902D5
70949,600,1,01
70997,420,6,FDB8000A02D6
71013,490,3,900000
71028,501,8,0FBA0EF402A502A1
71045,420,6,FDB7000A02D6
71093,200,1,40
71109,490,3,900000
71141,501,8,0FBF0EEC02A702A2
71157,420,6,FDB6000902D1
71216,420,6,FDB7000602D3
71249,420,6,FDB5000702D6
71264,501,8,0FBA0EF402A5029E
71297,420,6,FDB6000A02D5
71312,490,3,900000
71345,200,1,40
71376,501,8,0FB90EF402A1029D
71393,420,6,FDB5000902D5
71409,123,2,ABCD
71440,600,1,01
71458,420,6,FDB7000902D2
71515,420,6,FDB6000802D6
71548,420,6,FDB8000902D7
71595,200,1,40
71611,490,3,900000
71627,501,8,0FBE0EF502A1029E
71643,420,6,FDB7000802D4
71691,420,6,FDB9000802D4
71709,490,3,900000
71739,501,8,0FBF0EF402A1029A
71755,420,6,FDB6000702D5
71813,420,6,FDB8000802D3
71846,200,1,40
71861,501,8,0FBD0EF40291029C
71894,420,6,FDB7000B02D3
71909,490,3,900000
71942,600,1,01
71973,501,8,0FBC0EFC02A4029E
71990,420,6,FDB8000902D5
72005,123,2,ABCD
72054,420,6,FDB6000702D4
72086,200,1,40
72113,420,6,FDB7000902D5
72145,420,6,FDB8000702D4
72193,420,6,FDB7000A02D2
72209,490,3,900000
72241,420,6,FDB9000802D4
72290,420,6,FDB7000A02D6
72305,490,3,900000
72338,501,8,0FBB0EF402A6029B
72412,420,6,FDB7000902D5
72443,600,1,01
72460,501,8,0FB80EE9029F02A1
72491,420,6,FDB4000902D6
72508,490,3,900000
72539,420,6,FDB8000802D4
72572,501,8,0FC00EF402A202A4
72587,200,1,40
72603,490,3,900000
72651,420,6,FDB6000902D4
72711,420,6,FDB7000C02D3
72742,420,6,FDB5000702D5
72790,123,2,ABCD
72806,490,3,900000
72839,200,1,40
72887,420,6,FDB5000802D5
72902,490,3,900000
72935,501,8,0FB90EF402A4029D
72950,420,6,FDB6000602D5
73012,123,2,ABCD
73042,420,6,FDB4000902D7
73058,501,8,0FC20EF402A1029A
73090,200,1,40
73106,490,3,900000
73138,420,6,FDB7000802D5
73170,501,8,0FBD0EF202A102A0
73186,123,2,ABCD
73203,490,3,900000
73250,420,6,FDB6000802D5
73308,501,8,0FBC0EF402A502A2
73339,200,1,40
73387,123,2,ABCD
73404,490,3,900000
73435,600,1,01
73499,420,6,FDB7000B02D6
73533,501,8,0FBD0EF402A0029A
73547,420,6,FDB5000902D4
73580,200,1,40
73608,123,2,ABCD
73639,420,6,FDB6000B02D4
73656,501,8,0FBC0EF402A602A3
73687,420,6,FDB4000A02D3
73703,490,3,900000
73736,420,6,FDB6000702D7
73768,501,8,0FD00EF402A202A0
73783,123,2,ABCD
73799,490,3,900000
73831,200,1,40
73847,420,6,FDB7000B02D6
73906,501,8,0FBF0EF4029B02A1
73938,600,1,01
73986,123,2,ABCD
74002,490,3,900000
74034,420,6,FDB6000A02D5
74081,200,1,40
74098,490,3,900000
74131,501,8,0FB80EF402A00298
74146,420,6,FDB7000D02D7
74179,123,2,ABCD
74194,420,6,FDB8000C02D6
74241,420,6,FDB6000502D6
74289,420,6,FDB5000902D6
74337,200,1,40
74370,501,8,0FB70EFC02A002A2
74386,123,2,ABCD
74401,490,3,900000
74434,420,6,FDB6000702D2
74482,501,8,0FBA0EF402C0029C
74497,490,3,900000
74530,420,6,FDB4000802D6
74578,200,1,40
74593,420,6,FDB8000702D8
74609,501,8,0FC50EF402A202A0
74641,420,6,FDB6000A02D3
74691,420,6,FDB7000902D5
74721,501,8,0FBF0EF402AA02A0
74738,420,6,FDB6000702D5
74786,123,2,ABCD
74801,490,3,900000
74834,200,1,40
74849,501,8,0FC00EF0029702A0
74881,420,6,FDB7000702D6
74898,490,3,900000
74929,420,6,FDB8000F02D7
74944,600,1,01
74961,501,8,0FBC0EF502A7029E
74977,123,2,ABCD
74994,420,6,FDB8000A02D4
75041,420,6,FDB8000902D6
75101,501,8,0FBE0EF402A102B3
75133,420,6,FDB8000A02D5
75181,123,2,ABCD
75196,490,3,900000
75229,420,6,FDB7000702D5
75277,420,6,FDB7000702D6
75292,490,3,900000
75325,501,8,0FC30EFE02A0029B
75340,420,6,FDB6000C02D4
75374,123,2,ABCD
75388,420,6,FDB4000402D5
75436,420,6,FDB7000702D6
75485,420,6,FDB6000C02D6
75500,400,0,10
75532,420,6,FDB5000A02D5
75564,501,8,0FBD0EF4029F029B
75579,123,2,ABCD
75596,490,3,900000
75627,420,6,FDB8000A02D4
75677,501,8,0FC00EF402A2029E
75693,490,3,900000
75739,420,6,FDB5000702D5
75772,123,2,ABCD
75787,420,6,FDB7000602D6
75804,501,8,0FC00EF0029502A0
75835,200,1,40
75883,420,6,FDB6000802D5
75916,501,8,0FBF0EF402A10297
75932,420,6,FDB6000802D7
75980,123,2,ABCD
75995,490,3,900000
76028,420,6,FDB6000A02D6
76043,501,8,0FC30EF402A1029B
76076,200,1,40
76091,490,3,900000
76124,420,6,FDB8000E02D4
76156,501,8,0FB90EF402AA02A3
76172,123,2,ABCD
76187,420,6,FDB6000A02D5
76235,420,6,FDB7000602D7
76298,501,8,0FBD0EF402AA02A0
76329,200,1,40
76380,123,2,ABCD
76395,490,3,900000
76425,420,6,FDB5000702D7
76441,600,1,01
76473,420,6,FDB6000902D6
76489,490,3,900000
76521,501,8,0FC20EF4029F029C
76537,420,6,FDB6000802D4
76568,123,2,ABCD
76585,t4,2,06FDB6
76633,420,6,FDB6000A02D7
76681,420,6,FDB8000A02D3
76728,420,6,FDB5000802D5
76760,501,8,0FBD0EEA029E02A2
76776,123,2,ABCD
76793,490,3,900000
76824,200,1,40
76872,501,8,0FBC0EF40294029E
76888,490,3,900000
76936,420,6,FDB9000602D3
76968,123,2,ABCD
76999,420,6,FDB8000802D4
77032,420,6,FDBA000802D6
77094,200,1,40
77110,501,8,0FC90EF402A4029D
77127,420,6,FDB5000902D6
77173,123,2,ABCD
77190,490,3,900000
77221,420,6,FDB8000602D5
77237,501,8,0FBA0EF4029802A5
77270,420,6,FDB7000902D6
77285,490,3,900000
77318,200,1,40
77334,420,6,FDB6000B02D5
77350,501,8,0FBC0EF402A1029B
77366,123,2,ABCD
77381,420,6,FDB7000802D5
77429,420,6,FDB5000802D3
77493,501,8,0FBD0EF402A1029C
77525,420,6,FDB9000802D5
77573,123,2,ABCD
77598,490,3,900000
77621,420,6,FDB6000B02D4
77670,420,6,FDB6000802D3
77685,490,3,900000
77701,501,8,0FD00EF402A402A3
77717,420,6,FDB7000902D5
77765,123,2,ABCD
77780,420,6,FDB7000802D5
77828,200,1,40
77876,420,6,FDB4000802D7
77924,420,6,FDB6000602D8
77940,600,1,01
77972,123,2,ABCD
77988,490,3,900000
78021,420,6,FDB7000802D4
78069,501,8,0FBC0EF402A1029A
78084,490,3,900000
78117,420,6,FDB6000902D7
78165,123,2,ABCD
78195,420,6,FDB6000902D3
78226,420,6,FDB5000702D6
78274,420,6,FDB5000902D7
78306,501,8,0FC00EF402A30299
78322,200,1,40
78370,123,2,ABCD
78386,490,3,900000
78418,420,6,FDB5000B02D5
78434,600,1,01
78466,420,6,FDB6001302D3
78482,490,3,900000
78530,420,6,FDB7000E02D5
78548,501,8,0FBD0EF402A002A2
78562,123,2,ABCD
78578,420,6,FDB6000602D7
78626,420,6,FDB8000402D8
78659,501,8,0FBE0EF4029802B7
78674,420,6,FDB9000C02D5
78722,420,6,FDB7000602D6
78769,123,2,ABCD
78787,490,3,900000
78817,200,1,40
78866,420,6,FDB6000A02D5
78882,490,3,900000
78898,501,8,0FB90EF402A2029F
78914,420,6,FDB8000602D7
78929,600,1,01
78962,123,2,ABCD
78979,420,6,FDB9000902D5
79025,420,6,FDB8000902D5
79087,200,1,40
79118,420,6,FDB4000602D7
79135,501,8,0FB90EF402A5029F
79166,123,2,ABCD
79183,490,3,900000
79214,420,6,FDB6000802D6
79262,501,8,0FBB0EF402A202A3
79278,490,3,900000
79310,200,1,40
79328,420,6,FDB5000B02D6
79358,123,2,ABCD
79389,420,6,FDB8000B02D6
79421,420,6,FDB6000602D6
79437,600,1,01
79470,420,6,FDB5000802D8
79501,501,8,0FC60EF402A0029D
79517,420,6,FDB6000A02D5
79566,123,2,ABCD
79581,490,3,900000
79614,420,6,FDB7000902D3
79661,420,6,FDB7000F02D6
79677,490,3,900000
79724,420,6,FDB6000902D5
79741,501,8,0FE50EF402A002A0
79757,123,2,ABCD
79774,420,6,FDB5000D02D5
79820,200,1,40
79853,501,8,0FBD0EF4029B027B
79869,420,6,FDB7000B02D6
79917,420,6,FDB6000702D5
79932,600,1,01
79965,123,2,ABCD
79980,490,3,900000
80014,420,6,FDB7000B02D5
80061,200,1,40
80076,490,3,900000
80092,501,8,0FBD0F0002A6029A
80109,420,6,FDB4000602D7
80157,123,2,ABCD
80172,420,6,FDB8001002D6
80221,420,6,FDB7000A02D4
80269,420,6,FDB7000602D5
80317,200,1,40
80332,501,8,0FC00EF4029D029A
80348,123,2,ABCD
80364,420,6,FDB7000A02D3
80380,490,3,900000
80412,420,6,FDB5000A02D8
80427,600,1,01
80460,501,8,0FBD0EF4029D029B
80475,490,3,900000
80508,420,6,FDB8000902D6
80556,123,2,ABCD
80582,DB7,0,00
80615,420,6,FDB6000602D4
80663,420,6,FDB8000D02D2
80678,490,3,900000
80695,501,8,0FE80EF4029A02A3
80711,420,6,FDB8000F02D1
80759,123,2,ABCD
80775,490,3,900000
80807,200,1,40
80871,420,6,FDB9000A02D4
80919,420,6,FDB8000802D7
80934,501,8,0FB80EF402A2029F
80950,123,2,ABCD
80967,420,6,FDB7000902D6
81015,420,6,FDB6000E02D3
81046,501,8,0FBB0EF402A0029A
81079,200,1,40
81110,420,6,FDB7000502D5
81158,123,2,ABCD
81175,490,3,900000
81206,420,6,FDB7000702D6
81254,420,6,FDB7000502D5
81270,490,3,900000
81287,501,8,0FB90EF0029702A0
81302,200,1,40
81318,420,6,FDB7000702D7
81350,123,2,ABCD
81366,420,6,FDBA000A02D4
81414,501,8,0FB90EE802BD029C
81430,600,1,01
81462,420,6,FDB7000B02D5
81510,420,6,FDB9000C02D5
81526,501,8,0FBB0EF502B2029C
81541,123,2,ABCD
81558,200,1,40
81574,490,3,900000
81605,420,6,FDB6000302D3
81653,501,8,0FC10EFC029E02A2
81670,490,3,900000
81718,420,6,FDB4000602D7
81749,123,2,ABCD
81776,420,6,FDB6000902D5
81807,200,1,40
81855,420,6,FDB8000B02D3
81871,490,3,900000
81888,501,8,0FC30EF602A2029A
81903,420,6,FDB5000302D7
81935,600,1,01
81952,123,2,ABCD
81967,490,3,900000
82000,501,8,0FC80EF402A4029B
82015,420,6,FDB4000802D6
82048,200,1,40
82063,420,6,FDB6000402D6
82111,420,6,FDB8000902D3
82127,501,8,0FD00EF402A4029F
82143,123,2,ABCD
82159,420,6,FDB6000B02D7
82208,420,6,FDB7000502D7
82239,501,8,0FE00EF402A9029E
82256,420,6,FDB7000802D5
82271,490,3,900000
82303,200,1,40
82351,123,2,ABCD
82366,501,8,0FBA0EF402A4029A
82399,420,6,FDB6000402D6
82431,600,1,01
82463,420,6,FDB6000B02D4
82479,501,8,0FBD0EF402A002A0
82511,420,6,FDB7000C02D9
82543,123,2,ABCD
82559,200,1,40
82607,501,8,0FA10EF302A00298
82622,420,6,FDB2000702D6
82670,490,3,900000
82719,420,6,FDB9000802D5
82751,123,2,ABCD
82766,490,3,900000
82799,200,1,40
82815,420,6,FDB6000B02D6
82846,501,8,0FB60F04029E029E
82863,490,3,900000
82911,420,6,FDB7000A02D7
82926,600,1,01
82942,123,2,ABCD
82974,501,8,0FBD0EF402A902A2
83022,420,6,FDB7000C02D7
83053,200,1,40
83069,490,3,900000
83085,501,8,0FBD0EF2029B029F
83117,420,6,FDB7000802D5
83132,123,2,ABCD
83165,490,3,900000
83197,501,8,0FBF0EF202A302A5
83213,420,6,FDB5000902D7
83261,490,3,900000
83292,200,1,40
83309,420,6,FDB9000602D6
83325,501,8,0F9E0EF4029D0298
83340,123,2,ABCD
83357,490,3,900000
83421,420,6,FDB8000C02D5
83436,600,1,01
83469,490,3,900000
83517,420,6,FDB5000902D3
83532,123,2,ABCD
83548,200,1,40
83565,501,8,0FBB0EF402A002A6
83660,601,4,00010000
83678,501,8,0FC00EF402A6029A
83708,420,6,FDB7000902D6
83740,123,2,ABCD
83756,490,3,900000
83804,501,8,0FC00EF402920294
83868,490,3,900000
83916,420,6,FDB7000802D5
83932,600,1,01
83964,490,3,900000
84012,420,6,FDB5000902D3
84028,501,8,0F9C0EF4029C02A6
84045,200,1,40
84060,490,3,900000
84108,420,6,FDB7000802D4
84140,123,2,ABCD
84169,501,8,0FB90EF402A0029A
84217,420,6,FDB6000B02D5
84265,490,3,900000
84280,501,8,0FBC0EF402A4029C
84297,200,1,40
84313,420,6,FDB7000902D5
84328,123,2,ABCD
84361,490,3,900000
84392,501,8,0FC50EF402A102A1
84409,420,6,FDB6000802D3
84440,600,1,01
84457,490,3,900000
84504,420,6,FDB7000802D4
84521,501,8,0FBB0EF4029D029B
84536,123,2,ABCD
84567,200,1,40
84615,420,6,FDB6000602D6
84632,501,8,0FBA0EF402A8029C
84664,490,3,900000
84711,420,6,FDB7000802D6
84727,123,2,ABCD
84767,501,8,0FBC0EF4028F029B
84798,200,1,40
84814,420,6,FDB6000802D6
84862,490,3,900000
84877,501,8,0FBE0EEC029E0294
84910,420,6,FDB8000902D5
84925,123,2,ABCD
84958,490,3,900000
84990,501,8,0FBF0EF402A4028F
85006,420,6,FDB9000702D3
85037,200,1,40
85054,490,3,900000
85102,420,6,FDB7000802D6
85118,501,8,0FBC0EF402A40296
85133,123,2,ABCD
85150,490,3,900000
85214,420,6,FDB6000702D4
85229,501,8,0FC10EF40294029E
85262,490,3,900000
85293,200,1,40
85310,420,6,FDB6000802D6
85325,123,2,ABCD
85364,501,8,0FD00EF402A0029B
85412,420,6,FDB6000A02D5
85427,600,1,01
85460,490,3,900000
85475,501,8,0FCC0EF402A6029D
85507,420,6,FDB7000902D3
85523,123,2,ABCD
85539,200,1,40
85555,490,3,900000
85587,501,8,0FBC0EF402A002A6
85603,420,6,FDB5000902D7
85651,490,3,900000
85699,420,6,FDB7000A02D4
85714,501,8,0FB80EF402A0029E
85730,123,2,ABCD
85747,490,3,900000
85795,200,1,40
85811,420,6,FDB7000802D7
85826,501,8,0FB90EFB02A5029A
85859,490,3,900000
85907,420,6,FDB5000A02D5
85922,123,2,ABCD
85938,600,1,01
85955,490,3,900000
86003,420,6,FDB5000802D5
86034,200,1,40
86054,490,3,900000
86067,501,8,0FC00EF202A4029E
86098,420,6,FDB8000902D3
86130,123,2,ABCD
86146,490,3,900000
86178,501,8,0FC10F04029C02A7
86194,420,6,FDB4000A02D3
86258,490,3,900000
86290,200,1,40
86306,420,6,FDB4000602D3
86323,123,2,ABCD
86354,490,3,900000
86402,420,6,FDB7000A02D4
86418,501,8,0FC10EF402BA029D
86433,600,1,01
86450,490,3,900000
86498,420,6,FDB5000302D6
86529,123,2,ABCD
86545,200,1,40
86670,420,6,FDB3000802D4
86703,420,6,FDB4000802D6
86718,123,2,ABCD
86751,490,3,900000
86782,501,8,0FBC0EF402960288
86799,420,6,FDB7000A02D3
86847,490,3,900000
86895,420,6,FDB7000B02D3
86926,123,2,ABCD
86942,490,3,900000
87007,420,6,FDB6000A02D6
87022,501,8,0FC00EF4029A02A4
87038,200,1,40
87055,490,3,900000
87102,420,6,FDB7000A02D4
87118,123,2,ABCD
87134,501,8,0FB90EF402A2029A
87150,490,3,900000
87198,420,6,FDB8000802D4
87246,490,3,900000
87261,501,8,0FBC0EEC02A702A0
87278,200,1,40
87294,420,6,FDB7000902D6
87325,123,2,ABCD
87342,490,3,900000
87373,501,8,0FBD0EF402A20297
87390,420,6,FDB5000802D5
87438,600,1,01
87454,490,3,900000
87502,420,6,FDB7000A02D5
87517,123,2,ABCD
87533,200,1,40
87550,490,3,900000
87598,420,6,FDBA000902D4
87614,501,8,0FBC0EF40299029C
87645,490,3,900000
87694,420,6,FDB5000802D4
87710,123,2,ABCD
87754,501,8,0FBD0EF40292029A
87787,200,1,40
87802,420,6,FDB6000902D7
87863,490,3,900000
87896,420,6,FDB5000902D6
87913,123,2,ABCD
87928,600,1,01
87944,490,3,900000
87976,501,8,0FC00EF4029D0298
87992,420,6,FDB5000802D6
88052,200,1,40
88100,420,6,FDB6000702D5
88117,123,2,ABCD
88149,490,3,900000
88197,420,6,FDBA000802D2
88212,501,8,0FC30EF402980298
88245,490,3,900000
88277,200,1,40
88293,420,6,FDB9000702D3
88309,123,2,ABCD
88352,501,8,0FBB0EF4029F029F
88400,420,6,FDB9000702D7
88433,600,1,01
88462,490,3,900000
88493,420,6,FDB8000802D6
88510,123,2,ABCD
88526,200,1,40
88541,490,3,900000
88574,501,8,0FBB0EF0029E029E
88589,420,6,FDB7000C02D2
88637,490,3,900000
88685,420,6,FDB7000502D3
88718,123,2,ABCD
88749,490,3,900000
88781,200,1,40
88797,420,6,FDB8000802D4
88813,501,8,0FB80EF4029E029E
88845,490,3,900000
88893,420,6,FDB6000802D7
