97271,200,1,48
97287,7EB,8,0642030000010200
97304,7E3,8,0402040102000000
97319,7EB,8,0642040000010200
97348,501,8,0EA50E9802A202A0
97364,7EB,8,0642060000010200
97381,7EB,8,0642070000010200
97412,7EB,8,0642080000010200
97429,490,3,900000
97445,7EB,8,06420A0000010200
97460,7E3,8,04020B0102000000
97476,7E3,8,04020C0102000000
97493,7E3,8,04020D0102000000
97508,7
t,7,EB806420D0000010
97537,200,1,48
97553,7EB,8,06420F0A06010200
97570,501,8,0EB00E9C029E02A0
97585,7EB,8,0642100000010200
97614,7E3,8,0402110102000000
97639,7E3,8,0402130102000000
97655,7E3,8,0201010000000000
97670,7EB,8,0341010000000000
97701,7E3,8,0402140102000000
97716,7EB,8,0642150000010200
97732,490,3,900000
97749,7E3,8,0402170102000000
97764,7E3,8,0402180102000000
97780,7EB,8,0642180000010200
97833,7EB,8,0642190000010200
97849,7E3,8,04021B0102000000
97865,7EB,8,06421B0000010200
97881,7E3,8,04021C0102000000
97913,7E3,8,04021D0102000000
97939,490,3,900000
97955,7EB,8,102BF00200000000
97991,7E3,8,3007000000000000
98007,7E3,8,02B0030000000000
98032,7EB,8,102BF00300000000
98055,7EB,8,2100000000000000
98070,7E3,8,02B0040000000000
98087,7EB,8,102BF00400000000
98102,7E3,8,3007000000000000
98138,490,3,900000
98154,7E3,8,02B0080000000000
98169,501,8,0E9F0E9C02A202A3
98185,7E3,8,3007000000000000
98212,7EB,8,2100000000000000
98240,490,3,900000
98255,7E3,8,3007000000000000
98271,200,1,48
98299,7EB,8,2200000000000000
98315,7EB,8,102BF00600000000
98345,210,3,900000
98360,7E3,8,0103000000000000
98376,7E3,8,0107000000000000
98393,7E3,8,010A000000000000
98437,501,8,0EA30E9C02A6029C
98453,7EB,8,0642010000010200
98470,7E3,8,0402020102000000
98485,7E3,8,0402030102000000
98501,7EB,8,0642030000010200
98532,200,1,48
98563,6B1,8,00DC0010191900D7
98592,7E3,8,0402060102000000
98637,7E3,8,0402080102000000
98660,7E3,8,0402090102000000
98683,7E3,8,0201010000000000
98699,7E3,8,04020B0102000000
98715,7E3,8,04020C0102000000
98730,7EB,8,06420C0000010200
98757,7E3,8,04020D0102000000
98788,501,8,0EA40E9C02A1029B
98805,7EB,8,0642100000010200
98821,490,3,900000
98836,123,2,ABCD
98853,6B1,8,00DC0010191900D7
98869,7EB,8,0642120000010200
98884,7E3,8,0402130102000000
98901,7EB,8,0642130000010200
98931,7EB,8,0642140000010200
98994,000,0,
t
99037,7EB,8,0642190000010200
99069,7E3,8,04021B0102000000
99086,7E3,8,04021D0102000000
99101,7EB,8,06421D0000010200
99117,7EB,8,102BF00200000000
99141,7E3,8,3007000000000000
99157,7E3,8,02B0030000000000
99186,800,D,1800D
99202,7E3,8,02B0040000000000
99238,7E3,8,3007000000000000
99282,501,8,0EA40E9C02A402A3
99298,7E3,8,02B00B0000000000
99314,7E3,8,3007000000000000
99345,601,4,00010000
99362,7E3,8,02B0060000000000
99393,501,8,0EB10E9C02A402A0
99410,7E3,8,0103000000000000
99437,490,3,900000
99454,7EB,8,0247000000000000
99470,7EB,8,044A010A06000000
99485,501,8,0EA30EA402A5029E
99508,7E3,8,0402000102000000
99533,200,1,48
99549,7E3,8,0402030102000000
99565,7E3,8,0402040102000000
99581,7EB,8,0642040000010200
99596,7E3,8,0402050102000000
99613,501,8,0EA80E9C02A702A0
99637,490,3,900000
99668,7E3,8,0201010000000000
99692,7E3,8,0402080102000000
99708,7E3,8,04020A0102000000
99739,490,3,900000
99768,7E3,8,04020B0102000000
99783,7E3,8,04020D0102000000
99799,7EB,8,06420D0000010200
99831,7E3,8,04020E0102000000
99859,7E3,8,0402100102000000
99875,7EB,8,0642110000010200
99904,7E3,8,0402120102000000
99947,7EB,8,0642130000010200
99963,501,8,0E9F0E9702A402A0
100010,7E3,8,0402160102000000
100029,7E3,8,0402190102000000
100045,7E3,8,04021A0102000000
100062,7E3,8,04021B0102000000
100077,7E3,8,04021C0102000000
100109,501,8,0EA90E9C02A3029E
100125,490,3,900000
100141,7E3,8,3007000000000000
100163,7EB,8,2100000000000000
100178,600,1,01
100217,7E3,8,3007000000000000
100233,123,2,ABCD
100249,7EB,8,102BF00400000000
100273,7E3,8,3007000000000000
100289,7E3,8,02B0080000000000
100305,7E3,8,3007000000000000
100337,490,3,900000
100352,7E3,8,02B00B0000000000
100369,7EB,8,102BF00B00000000
100385,7E3,8,3007000000000000
100409,7EB,8,2100000000000000
100437,490,3,900000
100471,501,8,0EA40E9C029F02A0
100486,7E3,8,0103000000000000
100503,7E3,8,0107000000000000
100529,6B1,8,00DC0010191900D7
100544,7E3,8,0402000102000000
100560,7EB,8,0642000000010200
100577,501,8,0EA50E9702A402A3
100592,7EB,8,0642010000010200
100608,7E3,8,0402020102000000
100636,490,3,900000
100653,7EB,8,0642030000010200
100669,7E3,8,0201010000000000
100684,501,8,0EAB0E98029D029C
100700,7E3,8,0402040102000000
100717,490,3,900000
100732,101,9,1900D7
t7E380402
100748,7E3,8,0402060102000000
100765,7E3,8,0402070102000000
100780,7E3,8,0402080102000000
100796,7E3,8,0402090102000000
100813,501,8,0EA80E9702A002A2
100838,7E3,8,04020A0102000000
100853,7E3,8,04020C0102000000
100886,7EB,8,06420C0000010200
100901,7E3,8,04020D0102000000
100941,7E3,8,04020E0102000000
100958,7E3,8,0402100102000000
100989,7E3,8,0402110102000000
101028,7E3,8,0402120102000000
101056,6B1,8,00DC0010191900D7
101072,7EB,8,0642150000010200
101104,7EB,8,0642160000010200
101120,490,3,900000
101136,6B1,8,00DC0010191900D7
101152,7EB,8,0642190000010200
101168,501,8,0EA40E9702A102A2
101200,7EB,8,06421A0000010200
101227,7E3,8,04021B0102000000
101253,7E3,8,04021C0102000000
101269,7EB,8,06421D0000010200
101295,7E3,8,02B0020000000000
101314,7EB,8,2100000000000000
101331,7E3,8,02B0030000000000
101347,7EB,8,102BF00300000000
101378,7E3,8,3007000000000000
101394,7E3,8,02B0040000000000
101410,7E3,8,3007000000000000
101425,490,3,900000
101450,7EB,8,2100000000000000
101466,7E3,8,02B0080000000000
101481,7E3,8,3007000000000000
101508,7EB,8,2100000000000000
101531,200,1,48
101548,7E3,8,3007000000000000
101564,6B1,8,00DC0010191900D7
101580,7EB,8,102BF00600000000
101628,7E3,8,3007000000000000
101643,7E3,8,0107000000000000
101659,7EB,8,0247000000000000
101676,600,1,01
101691,7E3,8,010A000000000000
101707,7E3,8,0402000102000000
101724,490,3,900000
101739,7EB,8,0642010000010200
101755,7E3,8,0402020102000000
101782,6B1,8,00DC0010191900D7
101797,7E3,8,0402040102000000
101813,7E3,8,0402050102000000
101845,7EB,8,0642050000010200
101860,7EB,8,0642070000010200
101908,6B1,8,00DC0010191900D7
101933,7E3,8,04020B0102000000
101949,7E3,8,04020C0102000000
101979,7E3,8,04020D0102000000
101996,7E3,8,04020F0102000000
102030,7E3,8,0402100102000000
102046,7E3,8,0402120102000000
102085,7E3,8,0402130102000000
102101,7E3,8,0402150102000000
102117,490,3,900000
102145,7EB,8,0642160000010200
102176,7E3,8,0402180102000000
102193,7E3,8,04021A0102000000
102209,7E3,8,04021B0102000000
102236,490,3,900000
102264,501,8,0EA40E9802A2029A
102299,7E3,8,3007000000000000
102315,7E3,8,02B0030000000000
102330,7EB,8,102BF00300000000
102363,7E3,8,3007000000000000
102378,7E3,8,02B0040000000000
102425,6B1,8,00DC0010191900D7
102441,7EB,8,102BF00800000000
102469,7E3,8,3007000000000000
102496,7E3,8,02B00B0000000000
102515,7EB,8,2100000000000000
102531,7E3,8,02B0060000000000
102562,7E3,8,3007000000000000
102577,7E3,8,0103000000000000
102607,7E3,8,0107000000000000
102633,7EB,8,044A010A06000000
102650,7EB,8,0642000000010200
102678,7E3,8,0201010000000000
102709,7E3,8,0402020102000000
102739,210,3,900000
102756,7E3,8,0402050102000000
102772,200,1,48
102840,7E3,8,0402070102000000
102857,7EB,8,06420A0000010200
102873,7EB,8,06420B0000010200
102918,7E3,8,04020C0102000000
102933,7E3,8,04020D0102000000
102950,7EB,8,06420D0000010200
102975,7E3,8,04020E0102000000
102990,7E3,8,0402100102000000
103006,7E3,8,0402110102000000
103038,200,1,48
103053,7EB,8,0642120000010200
103070,7EB,8,0642130000010200
103098,7EB,8,0642140000010200
103140,7E3,8,0402160102000000
103156,7E3,8,0402180102000000
103173,7E3,8,0402190102000000
103225,7E3,8,04021A0102000000
103256,7E3,8,04021C0102000000
103271,200,1,48
103288,7E3,8,02B0020000000000
103304,7E3,8,3007000000000000
103345,490,3,900000
103361,7E3,8,02B0030000000000
103384,7E3,8,3007000000000000
103399,7E3,8,02B0040000000000
103415,7E3,8,3007000000000000
103436,7EB,8,2100000000000000
103462,501,8,0E9F0E98029E02A6
103492,7EB,8,2100000000000000
103523,7E3,8,02B00B0000000000
103546,6B1,8,00DC0010191900D7
103575,7E3,8,02B0060000000000
103594,7EB,8,2100000000000000
103610,7E3,8,0103000000000000
103627,123,2,ABCD
103642,6B1,8,00DC0010191900D7
103658,7E3,8,0201010000000000
103674,600,1,01
103689,501,8,0E9F0E9702A3029A
103706,7EB,8,044A010A06000000
103722,490,3,900000
103737,7EB,8,0642000000010200
103754,7E3,8,0402010102000000
103770,200,1,48
103831,7E3,8,0402030102000000
103857,6B1,8,00DC0010191900D7
103873,7EB,8,0642060000010200
103890,7EB,8,0642070000010200
103905,7EB,8,0642080000010200
103934,490,3,900000
103962,7E3,8,04020A0102000000
103978,7E3,8,04020C0102000000
103993,7E3,8,04020D0102000000
104024,7EB,8,06420D0000010200
104068,7E3,8,04020F0102000000
104084,7EB,8,0642110000010200
104099,7E3,8,0402120102000000
104121,490,3,900000
104134,7E3,8,0402130102000000
104147,7E3,8,0402140102000000
104189,6B1,8,00DC0010191900D7
104204,7E3,8,0402170102000000
104233,490,3,900000
104248,7E3,8,0402190102000000
104277,6B1,8,00DC0010191900D7
104293,7EB,8,06421B0000010200
104310,7EB,8,06421C0000010200
104325,7E3,8,04021D0102000000
104341,7EB,8,06421D0000010200
104375,7EB,8,102BF00200000000
104392,7E3,8,02B0030000000000
104422,501,8,0EA50E9502A302A1
104437,7E3,8,02B0040000000000
104454,7EB,8,102BF00400000000
104488,7E3,8,3007000000000000
104504,7E3,8,02B0080000000000
104533,200,1,48
104534,000,0,00
104550,7E3,8,02B00B0000000000
104581,7E3,8,3007000000000000
104598,7E3,8,02B0060000000000
104614,7EB,8,102BF00600000000
104629,123,2,ABCD
104650,7EB,8,2100000000000000
104666,7E3,8,0201010000000000
104695,6B1,8,00DC0010191900D7
104711,7EB,8,0247000000000000
104728,7E3,8,010A000000000000
104743,7E3,8,0402000102000000
104772,7EB,8,0642000000010200
104788,6B1,8,00DC0010191900D7
104805,7E3,8,0402030102000000
104832,490,3,900000
104849,0
t,7,EB80642050000010
104864,7EB,8,0642060000010200
104892,7E3,8,0402070102000000
104921,7E3,8,0402080102000000
104937,7EB,8,0642090000010200
104953,7E3,8,04020A0102000000
104969,7E3,8,04020B0102000000
104998,7E3,8,04020C0102000000
105022,7EB,8,06420D0000010200
105037,7EB,8,06420E0000010200
105067,7E3,8,04020F0102000000
105083,7E3,8,0402110102000000
105122,6B1,8,00DC0010191900D7
105138,7E3,8,0402140102000000
105154,7EB,8,0642140000010200
105170,600,1,01
105185,7E3,8,0402160102000000
105231,6B1,8,00DC0010191900D7
105247,501,8,0EA40E9702A102A2
105262,7E3,8,0402190102000000
105279,7E3,8,04021A0102000000
105312,7E3,8,04021B0102000000
105327,7E3,8,04021C0102000000
105343,7E3,8,04021D0102000000
105359,501,8,0EA40E9C02A102A2
105375,7EB,8,102BF00200000000
105420,7E3,8,3007000000000000
105435,7E3,8,02B0030000000000
105468,7E3,8,3007000000000000
105531,7E3,8,02B0040000000000
105548,7EB,8,102BF00800000000
105571,7EB,8,2100000000000000
105587,7E3,8,02B00B0000000000
105603,7EB,8,102BF00B00000000
105634,490,3,900000
105650,7E3,8,02B0060000000000
105679,7E3,8,3007000000000000
105696,7E3,8,0201010000000000
105731,490,3,900000
105746,7E3,8,010A000000000000
105763,7E3,8,0402000102000000
105779,7EB,8,0642000000010200
105794,7E3,8,0402010102000000
105830,490,3,900000
105846,501,8,0EA50E9702A402AA
105879,7EB,8,0642040000010200
105895,7E3,8,0402060102000000
105934,7E3,8,0402070102000000
105949,7E3,8,0402090102000000
105977,7EB,8,0642090000010200
106037,7EB,8,06420B0000010200
106054,7EB,8,06420D0000010200
106069,7EB,8,06420E0000010200
106097,7E3,8,04020F0102000000
106121,7E3,8,0402100102000000
106151,6B1,8,00DC0010191900D7
106166,7EB,8,0642130000010200
106183,7E3,8,0402140102000000
106199,501,8,0E990E9C02A402A3
106232,7E3,8,0402150102000000
106248,7EB,8,0642170000010200
106277,200,1,48
106293,7EB,8,06421A0000010200
106309,7E3,8,04021B0102000000
106325,501,8,0EA50E9C02A102A3
106353,6B1,8,00DC0010191900D7
106368,7E3,8,04021D0102000000
106384,7E3,8,02B0020000000000
106401,7EB,8,102BF00200000000
106435,490,3,900000
106463,6B1,8,00DC0010191900D7
106492,7EB,8,2100000000000000
106535,7E3,8,02B0040000000000
106561,7E3,8,02B0080000000000
106580,7E3,8,3007000000000000
106597,7E3,8,02B00B0000000000
106613,490,3,900000
106641,123,2,ABCD
106672,6B1,8,00DC0010191900D7
106689,501,8,0E9F0EA502A002A4
106717,7EB,8,2100000000000000
106733,7E3,8,0201010000000000
106748,7E3,8,0103000000000000
106769,6B1,8,00DC0010191900D7
106785,7E3,8,010A000000000000
106819,7E3,8,0402000102000000
106834,7EB,8,0642020000010200
106851,7EB,8,0642030000010200
106882,6B1,8,00DC0010191900D7
106897,7EB,8,0642060000010200
106919,7E3,8,0402070102000000
106935,7E3,8,0402080102000000
106950,7E3,8,0402090102000000
106974,7EB,8,0642090000010200
107007,7E3,8,04020B0102000000
107022,123,2,ABCD
107050,7E3,8,04020D0102000000
107080,6B1,8,00DC0010191900D7
107096,7EB,8,0642100000010200
107113,490,3,900000
107142,7EB,8,0642110000010200
107182,7EB,8,0642130000010200
107198,7E3,8,0402160102000000
107223,490,3,900000
107248,7EB,8,0642180000010200
107264,200,1,48
107286,7E3,8,04021B0102000000
107301,7EB,8,06421C0000010200
107317,490,3,900000
107334,7E3,8,02B0020000000000
107349,7EB,8,102BF00200000000
107369,7E3,8,3007000000000000
107398,6B1,8,00DC0010191900D7
107418,7EB,8,2100000000000000
107433,7E3,8,02B0040000000000
107465,7E3,8,3007000000000000
107481,7E3,8,02B0080000000000
107497,7EB,8,102BF00800000000
107525,200,1,48
107541,7E3,8,02B00B0000000000
107570,7E3,8,3007000000000000
107600,6B1,8,00DC0010191900D7
107618,490,3,900000
107650,7E3,8,0103000000000000
107666,600,1,01
107681,7E3,8,010A000000000000
107725,6B1,8,00DC0010191900D7
107742,7E3,8,0402020102000000
107758,7EB,8,0642020000010200
107773,7E3,8,0402030102000000
107824,7E3,8,0402040102000000
107854,7EB,8,0642070000010200
107870,7E3,8,04020A0102000000
107920,7EB,8,06420A0000010200
107936,7EB,8,06420D0000010200
107951,7EB,8,06420E0000010200
107967,7E3,8,04020F0102000000
107984,7E3,8,0402100102000000
108017,7EB,8,0642100000010200
108032,7EB,8,0642110000010200
108048,7E3,8,0402120102000000
108076,7EB,8,0642120000010200
108092,7E3,8,0402150102000000
108144,7EB,8,0642150000010200
108160,7E3,8,0402190102000000
108177,7EB,8,0642190000010200
108192,7E3,8,04021A0102000000
108249,490,3,900000
108265,7E3,8,02B0020000000000
108287,7E3,8,3007000000000000
108325,7E3,8,02B0030000000000
108345,7EB,8,2100000000000000
108374,7E3,8,02B0040000000000
108396,7EB,8,2100000000000000
108420,490,3,900000
108453,7E3,8,3007000000000000
108468,7E3,8,02B00B0000000000
108484,501,8,0EA30E9702A8029B
108516,7E3,8,3007000000000000
108547,6B1,8,00DC0010191900D7
108570,7EB,8,2100000000000000
108585,7E3,8,0103000000000000
108628,501,8,0EA80E9802A702A2
108656,EB8,0,44
108671,7EB,8,0341010000000000
108687,0
t,7,EB80642010000010
108715,200,0,00
108742,7E3,8,0402030102000000
108768,7EB,8,0642040000010200
108785,7E3,8,0402060102000000
108824,7E3,8,0402070102000000
108849,7EB,8,0642090000010200
108864,7EB,8,06420A0000010200
108880,7E3,8,04020B0102000000
108897,7E3,8,04020C0102000000
108912,490,3,900000
108928,7E3,8,04020D0102000000
108951,7E3,8,04020E0102000000
108984,501,8,0EAA0E9402A302A4
109015,7EB,8,0642110000010200
109032,7EB,8,0642120000010200
109047,6B1,8,00DC0010191900D7
109063,7EB,8,0642130000010200
109080,7EB,8,0642140000010200
109096,7E3,8,0402150102000000
109111,7EB,8,0642150000010200
109127,7E3,8,0402160102000000
109158,7E3,8,0402170102000000
109174,600,1,01
109231,7EB,8,0642190000010200
109247,7E3,8,04021D0102000000
109263,200,1,48
109295,7E3,8,02B0020000000000
109320,490,3,900000
109336,7E3,8,02B0030000000000
109365,7E3,8,3007000000000000
109381,7E3,8,02B0040000000000
109398,7E3,8,3007000000000000
109419,490,3,900000
109435,501,8,0EA10E9502A102A0
109451,7EB,8,102BF00800000000
109467,6B1,8,00DC0010191900D7
109489,7EB,8,2100000000000000
109515,200,1,48
109534,7EB,8,2100000000000000
109551,7E3,8,02B0060000000000
109572,7EB,8,102BF00600000000
109598,7E3,8,3007000000000000
109616,490,3,900000
109633,7E3,8,0107000000000000
109648,7E3,8,010A000000000000
109664,7EB,8,044A010A06000000
109691,7E3,8,0201010000000000
109719,490,3,900000
109735,7EB,8,0642020000010200
109752,200,1,48
109782,7E3,8,0402030102000000
109798,501,8,0EA80E9602A702A4
109813,123,2,ABCD
109877,6B1,8,00DC0010191900D7
109894,7E3,8,0402040102000000
109921,490,3,900000
109950,7E3,8,0402060102000000
109967,7E3,8,0402080102000000
109982,7E3,8,0402090102000000
109998,001,0,20
110015,7E3,8,04020A0102000000
110031,7EB,8,06420A0000010200
110047,501,8,0EA30E9C02A2029F
110063,7E3,8,04020B0102000000
110093,7E3,8,04020C0102000000
110109,7EB,8,06420D0000010200
110126,7E3,8,04020E0102000000
110168,7E3,8,04020F0102000000
110185,7EB,8,0642100000010200
110200,490,3,900000
110216,7EB,8,0642110000010200
110233,7EB,8,0642120000010200
110248,7EB,8,0642130000010200
110264,7EB,8,0642140000010200
110296,501,8,0EA80E9C02A3029A
110323,7EB,8,0642160000010200
110339,7E3,8,0402180102000000
110371,7E3,8,0402190102000000
110407,6B1,8,00DC0010191900D7
110423,123,2,ABCD
110439,7E3,8,04021B0102000000
110455,7E3,8,04021C0102000000
110471,7E3,8,04021D0102000000
110487,7E3,8,02B0020000000000
110527,7EB,8,102BF00200000000
110543,7EB,8,102BF00300000000
110563,7E3,8,3007000000000000
110579,7E3,8,02B0040000000000
110595,7EB,8,102BF00400000000
110622,490,3,900000
110638,7E3,8,02B0080000000000
110654,7EB,8,102BF00800000000
110670,600,1,01
110690,7EB,8,2100000000000000
110732,490,3,900000
110748,7EB,8,102BF00B00000000
110770,7E3,8,3007000000000000
110786,7E3,8,02B0060000000000
110802,490,3,900000
110825,6B1,8,00DC0010191900D7
110842,7E3,8,0103000000000000
110858,7E3,8,0107000000000000
110887,7E3,8,010A000000000000
110941,7EB,8,0642000000010200
110956,7E3,8,0402040102000000
110973,7E3,8,0402050102000000
111031,501,8,0EA50E9C02A10296
111047,7E3,8,0402090102000000
111079,7EB,8,0642090000010200
111124,7EB,8,06420B0000010200
111139,7EB,8,06420D0000010200
111156,7EB,8,06420E0000010200
111172,7EB,8,06420F0A06010200
111187,7EB,8,0642100000010200
111203,490,3,900000
111220,123,2,ABCD
111248,6B1,8,00DC0010191900D7
111264,7E3,8,0402130102000000
111279,7E3,8,0402140102000000
111319,7E3,8,0402150102000000
111336,7EB,8,0642170000010200
111366,7E3,8,0402180102000000
111382,7EB,8,0642190000010200
111413,7E3,8,04021A0102000000
111428,7EB,8,06421B0000010200
111444,6B1,8,00DC0010191900D7
111469,7EB,8,06421C0000010200
111498,501,8,0EA80E9C02A802A0
111515,7E3,8,3007000000000000
111547,7EB,8,2100000000000000
111563,7E3,8,02B0030000000000
111611,7E3,8,3007000000000000
111626,7EB,8,102BF00400000000
111654,7E3,8,3007000000000000
111669,600,1,01
111685,7EB,8,0341010000000000
111736,490,3,900000
111759,7E3,8,02B00B0000000000
111782,7EB,8,2100000000000000
111822,7E3,8,02B0060000000000
111854,501,8,0EA80E9702A4029F
111869,7EB,8,0247000000000000
111885,7EB,8,044A010A06000000
111912,7E3,8,0402000102000000
111927,7EB,8,0642010000010200
111943,7EB,8,0642020000010200
111959,6B1,8,00DC0010191900D7
111975,7E3,8,0402030102000000
112025,200,1,48
112040,7EB,8,0642060000010200
112057,6B1,8,00DC0010191900D7
112073,501,8,0EB00E9802A1029E
112089,7E3,8,0402080102000000
112121,490,3,900000
112137,7EB,8,06420A0000010200
112152,7EB,8,06420B0000010200
112181,6B1,8,00DC0010191900D7
112210,7EB,8,06420D0000010200
112225,7EB,8,06420E0000010200
112257,7E3,8,04020F0102000000
112278,6B1,8,00DC0010191900D7
112295,7EB,8,0642120000010200
112311,7E3,8,0402130102000000
112326,7EB,8,0642130000010200
112343,7EB,8,0642140000010200
112372,7E3,8,0402150102000000
112416,7E3,8,0402170102000000
112446,7E3,8,0402180102000000
112461,7E3,8,0402190102000000
112488,7E3,8,04021A0102000000
112512,7EB,8,06421B0000010200
112527,7E3,8,04021D0102000000
112566,7E3,8,02B0020000000000
112624,7E3,8,3007000000000000
112646,7EB,8,2100000000000000
112661,7E3,8,02B0040000000000
112694,7E3,8,3007000000000000
112709,7E3,8,0201010000000000
112725,7E3,8,02B0080000000000
112759,7EB,8,102BF00800000000
112776,7E3,8,02B00B0000000000
112805,6B1,8,00DC0010191900D7
112821,123,2,ABCD
112864,7E3,8,3007000000000000
112881,7E3,8,0103000000000000
112915,6B1,8,00DC0010191900D7
112931,000,0,00
112948,7E3,8,0402010102000000
112979,7E3,8,0402020102000000
113015,7E3,8,0402030102000000
113045,7E3,8,0402050102000000
113061,7E3,8,0402070102000000
113078,7E3,8,0402080102000000
113108,7E3,8,0402090102000000
113124,7E3,8,04020A0102000000
113141,7E3,8,04020B0102000000
113170,7E3,8,04020C0102000000
113185,7E3,8,04020D0102000000
113201,490,3,900000
113217,7E3,8,04020E0102000000
113233,7E3,8,04020F0102000000
113249,7E3,8,0402100102000000
113265,7E3,8,0402110102000000
113286,501,8,0EAB0E9602A0029D
113317,7E3,8,0402130102000000
113332,7E3,8,0402140102000000
113349,7E3,8,0402150102000000
113365,7E3,8,0402160102000000
113381,7EB,8,0642160000010200
113433,7EB,8,0642170000010200
113448,7E3,8,04021A0102000000
113465,7E3,8,04021B0102000000
113481,7E3,8,04021C0102000000
113509,7EB,8,06421C0000010200
113525,6B1,8,00DC0010191900D7
113540,7EB,8,06421D0000010200
113557,7E3,8,02B0020000000000
113608,7E3,8,3007000000000000
113632,6B1,8,00DC0010191900D7
113653,7EB,8,2100000000000000
113668,600,1,01
113684,7E3,8,3007000000000000
113706,7EB,8,2100000000000000
113734,7E3,8,0201010000000000
113764,200,1,48
113780,7E3,8,02B00B0000000000
113810,7E3,8,3007000000000000
113825,7E3,8,02B0060000000000
113841,7EB,8,102BF00600000000
113872,7E3,8,3007000000000000
113888,7E3,8,0103000000000000
113904,7EB,8,0243000000000000
113921,7E3,8,0107000000000000
113936,6B1,8,00DC0010191900D7
113952,7E3,8,010A000000000000
113969,7EB,8,044A010A06000000
113984,7E3,8,0402000102000000
114008,501,8,0EB20E9C029E02A4
114024,7E3,8,0402020102000000
114040,7EB,8,0642020000010200
114056,7E3,8,0402030102000000
114072,7E3,8,0402040102000000
114088,7EB,8,0642040000010200
114122,7E3,8,0402050102000000
114139,6B1,8,00DC0010191900D7
114155,7EB,8,0642070000010200
114170,600,1,01
114187,7EB,8,0642080000010200
114209,7E3,8,0402090102000000
114225,7E3,8,04020A0102000000
114252,501,8,0EA80E9702A102A3
114269,7EB,8,06420B0000010200
114285,7E3,8,04020C0102000000
114310,7EB,8,06420C0000010200
114358,7E3,8,04020E0102000000
114375,7EB,8,06420F0A06010200
114391,7E3,8,0402100102000000
114422,601,4,00010000
114439,7E3,8,0402120102000000
114455,6B1,8,00DC0010191900D7
114470,501,8,0EA50E9C029F02A1
114487,7EB,8,0642130000010200
114521,7E3,8,0402140102000000
114536,7EB,8,0642160000010200
114553,6B1,8,00DC0010191900D7
114569,7EB,8,0642170000010200
114585,7E3,8,0402180102000000
114608,7E3,8,0402190102000000
114623,7E3,8,04021A0102000000
114656,7EB,8,06421A0000010200
114671,7EB,8,06421C0000010200
114687,7EB,8,06421D0000010200
114755,490,3,900000
114772,6B1,8,00DC0010191900D7
114795,7EB,8,2100000000000000
114810,7E3,8,02B0040000000000
114833,7E3,8,3007000000000000
114849,7E3,8,02B0080000000000
114878,7E3,8,3007000000000000
114920,7E3,8,02B00B0000000000
114936,7E3,8,02B0060000000000
114951,501,8,0E9F0E95029D02A0
114971,7EB,8,2100000000000000
114987,7E3,8,0103000000000000
115010,200,1,48
115026,7EB,8,0247000000000000
115054,7E3,8,010A000000000000
115082,7E3,8,0402010102000000
115098,7EB,8,0642020000010200
115114,7E3,8,0402030102000000
115129,7EB,8,0642030000010200
115148,7E3,8,0402040102000000
115162,7E3,8,0402050102000000
115177,7EB,8,0642050000010200
115218,7E3,8,0402060102000000
115249,7EB,8,0642080000010200
115266,7EB,8,0642090000010200
115306,7EB,8,06420A0000010200
115321,7EB,8,06420C0000010200
115337,7E3,8,04020D0102000000
115354,7E3,8,04020E0102000000
115369,7E3,8,04020F0102000000
115413,7E3,8,0402100102000000
115429,7EB,8,0642110000010200
115446,7E3,8,0402120102000000
115461,7EB,8,0642120000010200
115477,7E3,8,0402130102000000
115513,7EB,8,0642130000010200
115528,7EB,8,0642150000010200
115544,7E3,8,0402160102000000
115576,501,8,0EA30E9702A0029B
115620,7E3,8,0402190102000000
115650,7EB,8,06421A0000010200
115682,7EB,8,06421C0000010200
115706,7E3,8,04021D0102000000
115721,7E3,8,02B0020000000000
115749,7E3,8,3007000000000000
115764,7E3,8,02B0030000000000
115780,7EB,8,102BF00300000000
115811,501,8,0EA50E9702A0029E
115827,7E3,8,02B0040000000000
115843,7E3,8,3007000000000000
115867,7EB,8,2100000000000000
115883,7E3,8,02B0080000000000
115913,490,3,900000
115929,7E3,8,02B00B0000000000
115954,7E3,8,3007000000000000
115970,7E3,8,02B0060000000000
116004,7E3,8,3007000000000000
116024,32A,B,232AB
116058,80E,A,180EA
116072,7E3,8,0402000102000000
116104,7EB,8,0642000000010200
116120,6B1,8,00DC0010191900D7
116135,7E3,8,0402020102000000
116152,501,8,0E9D0E9C02A4029D
116179,7EB,8,0642030000010200
116207,7E3,8,0402050102000000
116222,6B1,8,00DC0010191900D7
116239,200,1,48
116255,7E3,8,0402070102000000
116282,7E3,8,0402080102000000
116298,7EB,8,0642090000010200
116313,7E3,8,04020A0102000000
116329,6B1,8,00DC0010191900D7
116346,7E3,8,04020B0102000000
116361,7EB,8,06420B0000010200
116377,7E3,8,04020C0102000000
116404,501,8,0EA30E9702A00296
116419,7E3,8,04020E0102000000
116435,6B1,8,00DC0010191900D7
116452,7E3,8,04020F0102000000
116483,7E3,8,0402100102000000
116505,200,1,48
116544,7E3,8,0402120102000000
116577,7E3,8,0402130102000000
116614,7E3,8,0402150102000000
116630,501,8,0EA80E9C02A3029E
116646,7EB,8,0642170000010200
116662,7EB,8,0642180000010200
116677,7E3,8,0402190102000000
116703,7E3,8,0201010000000000
116719,7EB,8,06421A0000010200
116763,7E3,8,04021B0102000000
116780,7E3,8,02B0020000000000
116813,7E3,8,3007000000000000
